[header]
width=23
height=25
tilewidth=64
tileheight=64
orientation=orthogonal

[tilesets]
tileset=../../Resources/RPGpack_sheet.png,64,64,0,0

[layer]
type=Tile Layer 1
data=
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,86,86,86,86,86,86,
32,32,32,32,32,32,32,32,32,22,22,22,22,22,32,32,32,86,86,86,86,86,86,
32,32,32,32,32,32,32,32,32,22,22,22,22,22,95,95,95,86,86,86,86,86,86,
32,32,32,32,32,32,32,32,32,22,22,22,22,22,95,95,95,86,86,86,86,86,86,
32,22,22,22,22,22,86,86,86,22,22,22,22,22,32,32,32,86,86,86,86,86,86,
32,22,22,22,22,22,32,32,32,32,145,75,145,32,32,32,32,86,86,86,86,86,86,
32,22,22,22,22,22,32,32,32,32,145,75,145,32,32,32,32,32,32,95,95,32,32,
32,22,22,22,22,22,32,32,32,32,145,75,145,32,32,32,32,32,32,95,95,32,32,
32,32,95,95,32,32,32,32,32,32,145,75,145,32,32,32,32,32,32,95,95,32,32,
32,32,95,95,32,32,32,32,155,155,155,155,155,155,155,32,32,32,22,22,22,22,22,
32,32,95,95,32,32,32,32,155,155,155,155,155,155,155,75,75,75,22,22,22,22,22,
32,32,95,95,32,32,32,32,155,155,155,155,155,155,155,75,75,75,22,22,22,22,22,
22,22,22,22,22,32,32,32,155,155,155,155,155,155,155,32,32,32,22,22,22,22,22,
22,22,22,22,22,75,75,75,155,155,155,155,155,155,155,32,32,32,32,95,95,32,32,
22,22,22,22,22,75,75,75,155,155,155,155,155,155,155,32,32,32,32,95,95,32,32,
22,22,22,22,22,32,32,32,155,155,155,155,155,155,155,32,32,32,32,95,95,32,32,
32,32,95,95,32,32,32,32,32,32,145,75,145,32,32,32,32,32,32,95,95,32,32,
32,32,95,95,32,32,32,32,32,32,145,75,145,32,32,32,32,22,22,22,22,22,32,
32,32,95,95,32,32,32,32,32,32,145,75,145,32,32,32,32,22,22,22,22,22,32,
86,86,86,86,86,86,32,32,32,32,145,75,145,32,32,32,32,22,22,22,22,22,32,
86,86,86,86,86,86,32,32,32,22,22,22,22,22,86,86,86,22,22,22,22,22,32,
86,86,86,86,86,86,95,95,95,22,22,22,22,22,32,32,32,32,32,32,32,32,32,
86,86,86,86,86,86,95,95,95,22,22,22,22,22,32,32,32,32,32,32,32,32,32,
86,86,86,86,86,86,32,32,32,22,22,22,22,22,32,32,32,32,32,32,32,32,32,
86,86,86,86,86,86,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32

[layer2]
type=Tile Layer 2
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
